genome,GC,species,GRiD,Species_heterogeneity,Coverage,ids,id,group
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1,0,0.455,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,2.02,0.376237624,0.59,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1.1,0.090909091,1.931,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1.24,0.137096774,5.844,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1,0,0.44,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1,0,0.368,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1.36,0.264705882,1.278,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900187105.1_50618_F01_genomic,GCF_900187105,Eikenella corrodens,1,0,0.584,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.67,0.371257485,8.434,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.5,0.333333333,12.634,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.12,0.353773585,9.031,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.95,0.364102564,21.416,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.19,0.351598174,2.166,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.39,0.351464435,0.589,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.36,0.25,0.299,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.37,0.218978102,2.438,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.88,0.340425532,0.95,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1,0,0.224,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.23,0.417040359,0.599,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.66,0.385542169,1.815,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.43,0.378600823,0.941,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.26,0.206349206,0.577,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.79,0.369175627,1.994,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.32,0.396551724,0.679,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.24,0.419642857,0.377,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.53,0.351778656,2.632,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.52,0.404761905,1.171,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.23,0.426008969,0.981,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.14,0.425233645,1.725,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.22,0.427927928,1.496,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.16,0.402777778,1.147,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.39,0.384937238,1.404,LD210120-0022_S20210207-0037_FHC633.GRiD,FHC633,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.45,0.310344828,0.282,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.83,0.393442623,0.291,LD210120-0024_S20210207-0039_FHC644.GRiD,FHC644,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.69,0.431226766,0.804,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.79,0.368715084,0.395,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.56,0.358974359,0.659,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,2.31,0.376623377,1.464,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_900445025.1_51670_G01_genomic,GCF_900445025,Schaalia odontolytica,1.48,0.317567568,0.424,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.28,0.21875,0.645,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.35,0.259259259,1.28,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.64,0.390243902,0.394,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.11,0.099099099,4.522,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.18,0.152542373,0.951,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.47,0.217687075,1.43,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.2,0.166666667,0.728,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.45,0.289655172,0.261,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.32,0.189393939,4.553,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.2,0.166666667,0.306,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.4,0.228571429,0.608,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1,0,0.258,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.31,0.236641221,3.264,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.24,0.193548387,0.959,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.13,0.115044248,0.209,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.1,0.090909091,0.458,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.42,0.295774648,0.299,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.34,0.201492537,0.687,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.24,0.193548387,5.278,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.26,0.206349206,0.819,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.19,0.117647059,13.403,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.12,0.107142857,0.549,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.36,0.264705882,0.51,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.22,0.180327869,0.318,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_900446675.1_51334_C01_genomic,GCF_900446675,Capnocytophaga granulosa,1.09,0.082568807,0.319,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.18,0.339449541,0.668,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.08,0.365384615,3.502,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1,0,0.516,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1,0,0.425,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.16,0.222222222,1.564,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.96,0.362244898,2.163,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.94,0.345360825,13.25,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.05,0.336585366,1.073,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.81,0.303867403,13.033,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1,0,0.241,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.54,0.401574803,2.016,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.21,0.375565611,9.228,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.59,0.371069182,0.403,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.73,0.346820809,6.151,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.72,0.279069767,2.897,LD210120-0019_S20210207-0034_FM594.GRiD,FM594,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1,0,0.834,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.84,0.293478261,1.475,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.72,0.418604651,1.394,LD210120-0024_S20210207-0039_FHC644.GRiD,FHC644,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.82,0.464539007,0.816,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.8,0.155555556,8.213,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,2.54,0.44488189,0.37,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1.85,0.356756757,0.341,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_900451065.1_45473_G02_genomic,GCF_900451065,Haemophilus paraphrohaemolyticus,1,0,0.22,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.59,0.283018868,0.899,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.76,0.238636364,4.033,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.39,0.237410072,1.848,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.55,0.122580645,7.323,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.57,0.114649682,19.012,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,2.05,0.312195122,1.354,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.88,0.223404255,3.516,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.35,0.259259259,0.384,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.8,0.3,0.47,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.252,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.32,0.242424242,0.815,LD210120-0007_S20210207-0022_FM332.GRiD,FM332,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.271,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.255,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.73,0.260115607,12.454,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.85,0.356756757,0.36,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.48,0.209459459,0.461,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.232,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.65,0.260606061,0.679,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.72,0.418604651,1.471,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.53,0.281045752,0.551,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.31,0.236641221,2.01,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.46,0.246575342,1.603,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.95,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.55,0.24516129,1.338,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.41,0.255319149,0.451,LD210120-0029_S20210207-0044_FHC705.GRiD,FHC705,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1,0,0.215,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_900451365.1_50569_C01_genomic,GCF_900451365,Kingella denitrificans,1.58,0.303797468,0.315,LD210120-0031_S20210207-0046_FHC724.GRiD,FHC724,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1,0,0.33,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1,0,0.322,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.31,0.13740458,2.672,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.3,0.123076923,5.543,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.27,0.212598425,0.26,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.31,0.236641221,6.491,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.22,0.12295082,3.222,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.31,0.183206107,4.584,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.17,0.145299145,1.215,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.28,0.21875,0.694,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.45,0.289655172,0.774,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.14,0.087719298,2.404,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.25,0.128,1.54,LD210120-0007_S20210207-0022_FM332.GRiD,FM332,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.2,0.1,4.639,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.28,0.21875,0.267,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.48,0.256756757,0.356,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.21,0.173553719,0.512,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.34,0.253731343,0.292,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.33,0.248120301,8.972,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.24,0.193548387,0.591,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.22,0.090163934,4.149,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.33,0.172932331,2.865,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.17,0.128205128,1.861,LD210120-0019_S20210207-0034_FM594.GRiD,FM594,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.6,0.375,0.222,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.17,0.136752137,1.542,LD210120-0022_S20210207-0037_FHC633.GRiD,FHC633,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.39,0.208633094,0.841,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.26,0.206349206,0.316,LD210120-0024_S20210207-0039_FHC644.GRiD,FHC644,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.41,0.212765957,2.176,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1,0,0.218,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.31,0.221374046,6.758,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.08,0.074074074,0.3,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_900454815.1_52278_C01_genomic,GCF_900454815,Porphyromonas endodontalis,1.11,0.099099099,0.388,LD210120-0031_S20210207-0046_FHC724.GRiD,FHC724,Health
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1,0,0.687,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1,0,1.799,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1,0,0.381,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1,0,0.593,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1,0,1.269,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_900454855.1_57800_F01_genomic,GCF_900454855,Prevotella buccae,1.04,0.038461538,0.622,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
